part_name,date,demand,lead_time
Charging Port,2021-05-05,1567,5
Charging Port,2021-05-06,1765,8
Charging Port,2021-05-07,1388,8
Charging Port,2021-05-08,1412,8
Charging Port,2021-05-09,1493,7
Charging Port,2021-05-10,1450,7
Charging Port,2021-05-11,1321,7
Charging Port,2021-05-12,1510,7
Charging Port,2021-05-13,1366,9
Charging Port,2021-05-14,1541,11
Charging Port,2021-05-15,1333,6
Charging Port,2021-05-16,1617,4
Charging Port,2021-05-17,1354,7
Charging Port,2021-05-18,1396,12
Charging Port,2021-05-19,1518,5
Charging Port,2021-05-20,1259,10
Charging Port,2021-05-21,1422,10
Charging Port,2021-05-22,1510,6
Charging Port,2021-05-23,1150,8
Charging Port,2021-05-24,1387,10
Charging Port,2021-05-25,1390,6
Charging Port,2021-05-26,1449,7
Charging Port,2021-05-27,1204,6
Charging Port,2021-05-28,1194,5
Charging Port,2021-05-29,1387,6
Charging Port,2021-05-30,1364,5
Charging Port,2021-05-31,1393,7
Charging Port,2021-06-01,1410,5
Charging Port,2021-06-02,1292,7
Charging Port,2021-06-03,1408,4
Charging Port,2021-06-04,1421,8
Charging Port,2021-06-05,1274,9
Charging Port,2021-06-06,1588,3
Charging Port,2021-06-07,1453,8
Charging Port,2021-06-08,1253,9
Charging Port,2021-06-09,1473,5
Charging Port,2021-06-10,1273,10
Charging Port,2021-06-11,1478,8
Charging Port,2021-06-12,1485,6
Charging Port,2021-06-13,1237,7
Charging Port,2021-06-14,1469,8
Charging Port,2021-06-15,1390,7
Charging Port,2021-06-16,1425,8
Charging Port,2021-06-17,1539,5
Charging Port,2021-06-18,1267,7
Charging Port,2021-06-19,1161,4
Charging Port,2021-06-20,1130,7
Charging Port,2021-06-21,1156,5
Charging Port,2021-06-22,1233,6
Charging Port,2021-06-23,1273,9
Charging Port,2021-06-24,1257,9
Charging Port,2021-06-25,1317,8
Charging Port,2021-06-26,1186,5
Charging Port,2021-06-27,1357,6
Charging Port,2021-06-28,1181,9
Charging Port,2021-06-29,1541,7
Charging Port,2021-06-30,1292,12
Charging Port,2021-07-01,1119,8
Charging Port,2021-07-02,1098,7
Charging Port,2021-07-03,1260,6
Charging Port,2021-07-04,1180,7
Charging Port,2021-07-05,1327,7
Charging Port,2021-07-06,1302,8
Charging Port,2021-07-07,1239,9
Charging Port,2021-07-08,1146,5
Charging Port,2021-07-09,1065,4
Charging Port,2021-07-10,1160,3
Charging Port,2021-07-11,1310,8
Charging Port,2021-07-12,1256,5
Charging Port,2021-07-13,1071,3
Charging Port,2021-07-14,1230,8
Charging Port,2021-07-15,1243,12
Charging Port,2021-07-16,1076,7
Charging Port,2021-07-17,1156,9
Charging Port,2021-07-18,1129,7
Charging Port,2021-07-19,1000,7
Charging Port,2021-07-20,1166,9
Charging Port,2021-07-21,1177,6
Charging Port,2021-07-22,1227,8
Charging Port,2021-07-23,1213,8
Charging Port,2021-07-24,883,6
Charging Port,2021-07-25,929,9
Charging Port,2021-07-26,1129,7
Charging Port,2021-07-27,1126,5
Charging Port,2021-07-28,1126,8
Charging Port,2021-07-29,1528,5
Charging Port,2021-07-30,1137,7
Charging Port,2021-07-31,1180,7
Charging Port,2021-08-01,1163,9
Charging Port,2021-08-02,1163,8
Charging Port,2021-08-03,1053,7
Charging Port,2021-08-04,1187,9
Charging Port,2021-08-05,1008,10
Charging Port,2021-08-06,1076,8
Charging Port,2021-08-07,1019,7
Charging Port,2021-08-08,1087,4
Charging Port,2021-08-09,1384,5
Charging Port,2021-08-10,878,6
Charging Port,2021-08-11,1179,6
Charging Port,2021-08-12,895,7
Charging Port,2021-08-13,1023,7
Charging Port,2021-08-14,1169,8
Charging Port,2021-08-15,1034,7
Charging Port,2021-08-16,914,8
Charging Port,2021-08-17,943,7
Charging Port,2021-08-18,1097,3
Charging Port,2021-08-19,914,5
Charging Port,2021-08-20,1015,7
Charging Port,2021-08-21,954,5
Charging Port,2021-08-22,860,8
Charging Port,2021-08-23,1218,10
Charging Port,2021-08-24,1030,9
Charging Port,2021-08-25,707,7
Charging Port,2021-08-26,971,10
Charging Port,2021-08-27,870,7
Charging Port,2021-08-28,1024,6
Charging Port,2021-08-29,831,6
Charging Port,2021-08-30,948,6
Charging Port,2021-08-31,1029,6
Charging Port,2021-09-01,1080,7
Charging Port,2021-09-02,840,7
Charging Port,2021-09-03,952,7
Charging Port,2021-09-04,912,8
Charging Port,2021-09-05,897,9
Charging Port,2021-09-06,1222,9
Charging Port,2021-09-07,1062,4
Charging Port,2021-09-08,864,2
Charging Port,2021-09-09,1124,9
Charging Port,2021-09-10,1266,4
Charging Port,2021-09-11,1101,7
Charging Port,2021-09-12,788,5
Charging Port,2021-09-13,934,3
Charging Port,2021-09-14,1135,8
Charging Port,2021-09-15,887,9
Charging Port,2021-09-16,1014,6
Charging Port,2021-09-17,1042,2
Charging Port,2021-09-18,797,6
Charging Port,2021-09-19,890,8
Charging Port,2021-09-20,529,4
Charging Port,2021-09-21,787,7
Charging Port,2021-09-22,873,7
Charging Port,2021-09-23,749,8
Charging Port,2021-09-24,1092,7
Charging Port,2021-09-25,695,5
Charging Port,2021-09-26,816,9
Charging Port,2021-09-27,918,7
Charging Port,2021-09-28,1082,7
Charging Port,2021-09-29,744,5
Charging Port,2021-09-30,1065,6
Charging Port,2021-10-01,936,5
Charging Port,2021-10-02,798,7
Charging Port,2021-10-03,982,10
Charging Port,2021-10-04,990,4
Charging Port,2021-10-05,903,4
Charging Port,2021-10-06,992,10
Charging Port,2021-10-07,944,7
Charging Port,2021-10-08,1009,6
Charging Port,2021-10-09,1048,9
Charging Port,2021-10-10,1159,6
Charging Port,2021-10-11,849,11
Charging Port,2021-10-12,1251,8
Charging Port,2021-10-13,756,6
Charging Port,2021-10-14,966,11
Charging Port,2021-10-15,1047,6
Charging Port,2021-10-16,972,8
Charging Port,2021-10-17,854,8
Charging Port,2021-10-18,925,10
Charging Port,2021-10-19,883,10
Charging Port,2021-10-20,864,7
Charging Port,2021-10-21,1030,5
Charging Port,2021-10-22,967,8
Charging Port,2021-10-23,808,6
Charging Port,2021-10-24,999,11
Charging Port,2021-10-25,959,7
Charging Port,2021-10-26,1023,6
Charging Port,2021-10-27,1007,7
Charging Port,2021-10-28,840,4
Charging Port,2021-10-29,882,5
Charging Port,2021-10-30,1020,9
Charging Port,2021-10-31,1016,6
Charging Port,2021-11-01,983,5
Charging Port,2021-11-02,1012,8
Charging Port,2021-11-03,1165,9
Charging Port,2021-11-04,952,8
Charging Port,2021-11-05,1100,9
Charging Port,2021-11-06,990,5
Charging Port,2021-11-07,997,4
Charging Port,2021-11-08,1191,10
Charging Port,2021-11-09,1162,6
Charging Port,2021-11-10,1163,6
Charging Port,2021-11-11,1222,10
Charging Port,2021-11-12,1067,8
Charging Port,2021-11-13,1113,8
Charging Port,2021-11-14,989,11
Charging Port,2021-11-15,1089,6
Charging Port,2021-11-16,1029,9
Charging Port,2021-11-17,1049,7
Charging Port,2021-11-18,1103,8
Charging Port,2021-11-19,928,10
Charging Port,2021-11-20,1242,8
Charging Port,2021-11-21,868,8
Charging Port,2021-11-22,871,9
Charging Port,2021-11-23,1157,6
Charging Port,2021-11-24,1115,5
Charging Port,2021-11-25,1100,5
Charging Port,2021-11-26,1108,3
Charging Port,2021-11-27,1010,11
Charging Port,2021-11-28,915,5
Charging Port,2021-11-29,1074,7
Charging Port,2021-11-30,997,6
Charging Port,2021-12-01,1210,8
Charging Port,2021-12-02,1090,9
Charging Port,2021-12-03,1024,9
Charging Port,2021-12-04,1068,6
Charging Port,2021-12-05,1170,7
Charging Port,2021-12-06,1095,8
Charging Port,2021-12-07,1075,7
Charging Port,2021-12-08,1212,10
Charging Port,2021-12-09,1219,8
Charging Port,2021-12-10,1133,8
Charging Port,2021-12-11,1110,8
Charging Port,2021-12-12,1195,9
Charging Port,2021-12-13,1022,7
Charging Port,2021-12-14,1025,4
Charging Port,2021-12-15,1104,8
Charging Port,2021-12-16,1160,6
Charging Port,2021-12-17,1217,6
Charging Port,2021-12-18,1322,8
Charging Port,2021-12-19,1243,9
Charging Port,2021-12-20,1147,7
Charging Port,2021-12-21,1162,8
Charging Port,2021-12-22,1043,10
Charging Port,2021-12-23,1162,7
Charging Port,2021-12-24,1132,12
Charging Port,2021-12-25,1180,8
Charging Port,2021-12-26,1049,3
Charging Port,2021-12-27,1250,9
Charging Port,2021-12-28,1383,8
Charging Port,2021-12-29,1199,10
Charging Port,2021-12-30,1274,8
Charging Port,2021-12-31,1323,7
Charging Port,2022-01-01,1178,5
Charging Port,2022-01-02,1269,7
Charging Port,2022-01-03,1289,5
Charging Port,2022-01-04,1313,6
Charging Port,2022-01-05,1222,8
Charging Port,2022-01-06,1330,10
Charging Port,2022-01-07,1397,8
Charging Port,2022-01-08,1489,5
Charging Port,2022-01-09,1436,8
Charging Port,2022-01-10,1613,9
Charging Port,2022-01-11,1265,6
Charging Port,2022-01-12,1461,7
Charging Port,2022-01-13,1377,7
Charging Port,2022-01-14,1615,5
Charging Port,2022-01-15,1220,8
Charging Port,2022-01-16,1212,7
Charging Port,2022-01-17,1265,8
Charging Port,2022-01-18,1078,5
Charging Port,2022-01-19,1265,6
Charging Port,2022-01-20,1234,8
Charging Port,2022-01-21,1341,6
Charging Port,2022-01-22,1334,10
Charging Port,2022-01-23,1520,6
Charging Port,2022-01-24,1442,7
Charging Port,2022-01-25,1265,9
Charging Port,2022-01-26,1234,4
Charging Port,2022-01-27,1411,3
Charging Port,2022-01-28,1205,4
Charging Port,2022-01-29,1566,10
Charging Port,2022-01-30,1502,6
Charging Port,2022-01-31,1348,12
Charging Port,2022-02-01,1214,6
Charging Port,2022-02-02,1597,7
Charging Port,2022-02-03,1435,10
Charging Port,2022-02-04,1610,11
Charging Port,2022-02-05,1252,11
Charging Port,2022-02-06,1382,9
Charging Port,2022-02-07,1492,9
Charging Port,2022-02-08,1503,8
Charging Port,2022-02-09,1447,9
Charging Port,2022-02-10,1578,6
Charging Port,2022-02-11,1374,5
Charging Port,2022-02-12,1453,7
Charging Port,2022-02-13,1481,7
Charging Port,2022-02-14,1553,6
Charging Port,2022-02-15,1571,8
Charging Port,2022-02-16,1344,9
Charging Port,2022-02-17,1288,7
Charging Port,2022-02-18,1620,10
Charging Port,2022-02-19,1471,5
Charging Port,2022-02-20,1337,7
Charging Port,2022-02-21,1641,6
Charging Port,2022-02-22,1468,3
Charging Port,2022-02-23,1597,7
Charging Port,2022-02-24,1467,7
Charging Port,2022-02-25,1711,10
Charging Port,2022-02-26,1652,8
Charging Port,2022-02-27,1420,5
Charging Port,2022-02-28,1607,11
Charging Port,2022-03-01,1580,9
Charging Port,2022-03-02,1679,8
Charging Port,2022-03-03,1412,7
Charging Port,2022-03-04,1623,5
Charging Port,2022-03-05,1651,6
Charging Port,2022-03-06,1324,9
Charging Port,2022-03-07,1434,11
Charging Port,2022-03-08,1340,10
Charging Port,2022-03-09,1559,6
Charging Port,2022-03-10,1682,5
Charging Port,2022-03-11,1779,7
Charging Port,2022-03-12,1578,3
Charging Port,2022-03-13,1763,8
Charging Port,2022-03-14,1428,7
Charging Port,2022-03-15,1384,6
Charging Port,2022-03-16,1575,4
Charging Port,2022-03-17,1620,8
Charging Port,2022-03-18,1561,6
Charging Port,2022-03-19,1278,5
Charging Port,2022-03-20,1507,1
Charging Port,2022-03-21,1383,7
Charging Port,2022-03-22,1613,11
Charging Port,2022-03-23,1571,10
Charging Port,2022-03-24,1411,6
Charging Port,2022-03-25,1460,6
Charging Port,2022-03-26,1364,8
Charging Port,2022-03-27,1486,5
Charging Port,2022-03-28,1642,8
Charging Port,2022-03-29,1415,9
Charging Port,2022-03-30,1601,9
Charging Port,2022-03-31,1485,7
Charging Port,2022-04-01,1464,7
Charging Port,2022-04-02,1526,5
Charging Port,2022-04-03,1425,5
Charging Port,2022-04-04,1523,7
Charging Port,2022-04-05,1456,8
Charging Port,2022-04-06,1843,9
Charging Port,2022-04-07,1619,5
Charging Port,2022-04-08,1536,10
Charging Port,2022-04-09,1618,6
Charging Port,2022-04-10,1580,7
Charging Port,2022-04-11,1596,6
Charging Port,2022-04-12,1693,2
Charging Port,2022-04-13,1705,9
Charging Port,2022-04-14,1543,8
Charging Port,2022-04-15,1528,6
Charging Port,2022-04-16,1524,7
Charging Port,2022-04-17,1270,8
Charging Port,2022-04-18,1383,4
Charging Port,2022-04-19,1717,6
Charging Port,2022-04-20,1740,9
Charging Port,2022-04-21,1502,4
Charging Port,2022-04-22,1593,8
Charging Port,2022-04-23,1523,4
Charging Port,2022-04-24,1850,8
Charging Port,2022-04-25,1641,7
Charging Port,2022-04-26,1490,4
Charging Port,2022-04-27,1391,9
Charging Port,2022-04-28,1315,6
Charging Port,2022-04-29,1537,5
Charging Port,2022-04-30,1397,7
Charging Port,2022-05-01,1324,9
Charging Port,2022-05-02,1454,5
Charging Port,2022-05-03,1410,7
Charging Port,2022-05-04,1750,8
Charging Port,2022-05-05,1661,8
Charging Port,2022-05-06,1560,7
Charging Port,2022-05-07,1714,6
Charging Port,2022-05-08,1549,5
Charging Port,2022-05-09,1468,7
Charging Port,2022-05-10,1753,5
Charging Port,2022-05-11,1633,1
Charging Port,2022-05-12,1439,8
Charging Port,2022-05-13,1533,9
Charging Port,2022-05-14,1412,2
Charging Port,2022-05-15,1340,5
Charging Port,2022-05-16,1635,8
Charging Port,2022-05-17,1740,11
Charging Port,2022-05-18,1330,7
Charging Port,2022-05-19,1551,6
Charging Port,2022-05-20,1392,7
Charging Port,2022-05-21,1369,10
Charging Port,2022-05-22,1345,6
Charging Port,2022-05-23,1332,5
Charging Port,2022-05-24,1433,6
Charging Port,2022-05-25,1321,5
Charging Port,2022-05-26,1448,7
Charging Port,2022-05-27,1407,10
Charging Port,2022-05-28,1354,8
Charging Port,2022-05-29,1275,6
Charging Port,2022-05-30,1348,6
Charging Port,2022-05-31,1512,4
Charging Port,2022-06-01,1487,9
Charging Port,2022-06-02,1315,7
Charging Port,2022-06-03,1450,7
Charging Port,2022-06-04,1504,13
Charging Port,2022-06-05,1219,8
Charging Port,2022-06-06,1518,5
Charging Port,2022-06-07,1376,6
Charging Port,2022-06-08,1524,9
Charging Port,2022-06-09,1363,7
Charging Port,2022-06-10,1235,4
Charging Port,2022-06-11,1220,9
Charging Port,2022-06-12,1414,6
Charging Port,2022-06-13,1459,11
Charging Port,2022-06-14,1308,9
Charging Port,2022-06-15,1481,6
Charging Port,2022-06-16,1190,10
Charging Port,2022-06-17,1367,7
Charging Port,2022-06-18,1185,9
Charging Port,2022-06-19,1237,8
Charging Port,2022-06-20,1336,5
Charging Port,2022-06-21,1214,6
Charging Port,2022-06-22,1259,9
Charging Port,2022-06-23,1415,6
Charging Port,2022-06-24,1217,6
Charging Port,2022-06-25,1350,5
Charging Port,2022-06-26,1109,8
Charging Port,2022-06-27,1336,11
Charging Port,2022-06-28,1445,5
Charging Port,2022-06-29,977,7
Charging Port,2022-06-30,1181,10
Charging Port,2022-07-01,1350,7
Charging Port,2022-07-02,1231,8
Charging Port,2022-07-03,1305,5
Charging Port,2022-07-04,1223,8
Charging Port,2022-07-05,1311,7
Charging Port,2022-07-06,1286,9
Charging Port,2022-07-07,1447,9
Charging Port,2022-07-08,1339,12
Charging Port,2022-07-09,1318,8
Charging Port,2022-07-10,1225,8
Charging Port,2022-07-11,1241,7
Charging Port,2022-07-12,1240,6
Charging Port,2022-07-13,1330,8
Charging Port,2022-07-14,1222,6
Charging Port,2022-07-15,1294,7
Charging Port,2022-07-16,1465,10
Charging Port,2022-07-17,1306,5
Charging Port,2022-07-18,1177,9
Charging Port,2022-07-19,1345,10
Charging Port,2022-07-20,1138,7
Charging Port,2022-07-21,928,3
Charging Port,2022-07-22,1039,6
Charging Port,2022-07-23,895,10
Charging Port,2022-07-24,1068,7
Charging Port,2022-07-25,1135,5
Charging Port,2022-07-26,1329,6
Charging Port,2022-07-27,1164,9
Charging Port,2022-07-28,1098,8
Charging Port,2022-07-29,1225,7
Charging Port,2022-07-30,833,6
Charging Port,2022-07-31,1130,6
Charging Port,2022-08-01,1230,5
Charging Port,2022-08-02,966,10
Charging Port,2022-08-03,1286,6
Charging Port,2022-08-04,1195,9
Charging Port,2022-08-05,1110,10
Charging Port,2022-08-06,1210,9
Charging Port,2022-08-07,1409,6
Charging Port,2022-08-08,1189,8
Charging Port,2022-08-09,1196,7
Charging Port,2022-08-10,1108,5
Charging Port,2022-08-11,1056,8
Charging Port,2022-08-12,1251,5
Charging Port,2022-08-13,1009,9
Charging Port,2022-08-14,1110,6
Charging Port,2022-08-15,1062,7
Charging Port,2022-08-16,1164,8
Charging Port,2022-08-17,1133,6
Charging Port,2022-08-18,1203,8
Charging Port,2022-08-19,1004,6
Charging Port,2022-08-20,990,9
Charging Port,2022-08-21,893,4
Charging Port,2022-08-22,977,7
Charging Port,2022-08-23,1067,11
Charging Port,2022-08-24,1106,5
Charging Port,2022-08-25,901,6
Charging Port,2022-08-26,1113,8
Charging Port,2022-08-27,1142,7
Charging Port,2022-08-28,1031,8
Charging Port,2022-08-29,1240,8
Charging Port,2022-08-30,927,8
Charging Port,2022-08-31,878,9
Charging Port,2022-09-01,821,8
Charging Port,2022-09-02,1222,7
Charging Port,2022-09-03,1099,8
Charging Port,2022-09-04,1021,11
Charging Port,2022-09-05,1097,7
Charging Port,2022-09-06,934,5
Charging Port,2022-09-07,1366,9
Charging Port,2022-09-08,1090,7
Charging Port,2022-09-09,1088,3
Charging Port,2022-09-10,1130,9
Charging Port,2022-09-11,1096,6
Charging Port,2022-09-12,1089,7
Charging Port,2022-09-13,960,8
Charging Port,2022-09-14,1102,7
Charging Port,2022-09-15,1261,8
Charging Port,2022-09-16,1185,6
Charging Port,2022-09-17,1174,8
Charging Port,2022-09-18,910,6
Charging Port,2022-09-19,871,8
Charging Port,2022-09-20,965,8
Charging Port,2022-09-21,978,5
Charging Port,2022-09-22,1096,9
Charging Port,2022-09-23,757,6
Charging Port,2022-09-24,1111,9
Charging Port,2022-09-25,907,8
Charging Port,2022-09-26,907,11
Charging Port,2022-09-27,840,7
Charging Port,2022-09-28,768,6
Charging Port,2022-09-29,1073,7
Charging Port,2022-09-30,992,6
Charging Port,2022-10-01,808,9
Charging Port,2022-10-02,818,4
Charging Port,2022-10-03,973,5
Charging Port,2022-10-04,1224,5
Charging Port,2022-10-05,1002,9
Charging Port,2022-10-06,861,10
Charging Port,2022-10-07,1019,7
Charging Port,2022-10-08,991,7
Charging Port,2022-10-09,704,7
Charging Port,2022-10-10,1052,9
Charging Port,2022-10-11,1031,5
Charging Port,2022-10-12,1139,7
Charging Port,2022-10-13,1273,9
Charging Port,2022-10-14,1181,8
Charging Port,2022-10-15,976,7
Charging Port,2022-10-16,867,9
Charging Port,2022-10-17,1330,2
Charging Port,2022-10-18,1020,8
Charging Port,2022-10-19,1006,6
Charging Port,2022-10-20,993,3
Charging Port,2022-10-21,1014,8
Charging Port,2022-10-22,938,10
Charging Port,2022-10-23,883,7
Charging Port,2022-10-24,915,9
Charging Port,2022-10-25,978,10
Charging Port,2022-10-26,920,10
Charging Port,2022-10-27,905,10
Charging Port,2022-10-28,1010,8
Charging Port,2022-10-29,946,7
Charging Port,2022-10-30,1168,4
Charging Port,2022-10-31,711,7
Charging Port,2022-11-01,1173,5
Charging Port,2022-11-02,1205,11
Charging Port,2022-11-03,819,7
Charging Port,2022-11-04,1039,7
Charging Port,2022-11-05,1017,8
Charging Port,2022-11-06,903,7
Charging Port,2022-11-07,1017,10
Charging Port,2022-11-08,984,6
Charging Port,2022-11-09,1333,7
Charging Port,2022-11-10,1237,6
Charging Port,2022-11-11,1278,4
Charging Port,2022-11-12,1181,6
Charging Port,2022-11-13,956,7
Charging Port,2022-11-14,1055,6
Charging Port,2022-11-15,1171,6
Charging Port,2022-11-16,959,4
Charging Port,2022-11-17,1185,7
Charging Port,2022-11-18,1064,4
Charging Port,2022-11-19,1012,9
Charging Port,2022-11-20,1138,7
Charging Port,2022-11-21,1132,4
Charging Port,2022-11-22,1034,6
Charging Port,2022-11-23,1216,5
Charging Port,2022-11-24,950,8
Charging Port,2022-11-25,1158,10
Charging Port,2022-11-26,1131,3
Charging Port,2022-11-27,1032,7
Charging Port,2022-11-28,1149,7
Charging Port,2022-11-29,971,8
Charging Port,2022-11-30,1246,7
Charging Port,2022-12-01,1127,5
Charging Port,2022-12-02,1101,6
Charging Port,2022-12-03,1275,5
Charging Port,2022-12-04,1079,9
Charging Port,2022-12-05,1038,7
Charging Port,2022-12-06,1033,11
Charging Port,2022-12-07,1304,7
Charging Port,2022-12-08,1087,6
Charging Port,2022-12-09,1458,4
Charging Port,2022-12-10,973,3
Charging Port,2022-12-11,1430,4
Charging Port,2022-12-12,1283,8
Charging Port,2022-12-13,1245,8
Charging Port,2022-12-14,1189,4
Charging Port,2022-12-15,1299,9
Charging Port,2022-12-16,1242,6
Charging Port,2022-12-17,1344,7
Charging Port,2022-12-18,1220,10
Charging Port,2022-12-19,1249,9
Charging Port,2022-12-20,1184,6
Charging Port,2022-12-21,1218,5
Charging Port,2022-12-22,1260,3
Charging Port,2022-12-23,1018,6
Charging Port,2022-12-24,1034,7
Charging Port,2022-12-25,1289,5
Charging Port,2022-12-26,1257,7
Charging Port,2022-12-27,1223,7
Charging Port,2022-12-28,1258,7
Charging Port,2022-12-29,1310,6
Charging Port,2022-12-30,1217,7
Charging Port,2022-12-31,1173,8
Charging Port,2023-01-01,1306,5
Charging Port,2023-01-02,1210,10
Charging Port,2023-01-03,1392,7
Charging Port,2023-01-04,1154,7
Charging Port,2023-01-05,1495,8
Charging Port,2023-01-06,1441,7
Charging Port,2023-01-07,1395,9
Charging Port,2023-01-08,1491,8
Charging Port,2023-01-09,1610,6
Charging Port,2023-01-10,1536,8
Charging Port,2023-01-11,1196,5
Charging Port,2023-01-12,1263,7
Charging Port,2023-01-13,1341,7
Charging Port,2023-01-14,1386,7
Charging Port,2023-01-15,1441,7
Charging Port,2023-01-16,1317,3
Charging Port,2023-01-17,1421,6
Charging Port,2023-01-18,1303,7
Charging Port,2023-01-19,1316,7
Charging Port,2023-01-20,1217,5
Charging Port,2023-01-21,1243,10
Charging Port,2023-01-22,1190,5
Charging Port,2023-01-23,1267,9
Charging Port,2023-01-24,1513,8
Charging Port,2023-01-25,1278,6
Charging Port,2023-01-26,1716,11
Charging Port,2023-01-27,1468,5
Charging Port,2023-01-28,1412,9
Charging Port,2023-01-29,1300,9
Charging Port,2023-01-30,1531,6
Charging Port,2023-01-31,1392,10
Charging Port,2023-02-01,1491,6
Charging Port,2023-02-02,1798,8
Charging Port,2023-02-03,1494,8
Charging Port,2023-02-04,1626,7
Charging Port,2023-02-05,1416,9
Charging Port,2023-02-06,1537,9
Charging Port,2023-02-07,1762,4
Charging Port,2023-02-08,1481,10
Charging Port,2023-02-09,1778,4
Charging Port,2023-02-10,1648,9
Charging Port,2023-02-11,1465,9
Charging Port,2023-02-12,1607,5
Charging Port,2023-02-13,1674,6
Charging Port,2023-02-14,1627,5
Charging Port,2023-02-15,1359,7
Charging Port,2023-02-16,1453,6
Charging Port,2023-02-17,1504,9
Charging Port,2023-02-18,1489,10
Charging Port,2023-02-19,1567,10
Charging Port,2023-02-20,1540,6
Charging Port,2023-02-21,1355,7
Charging Port,2023-02-22,1560,4
Charging Port,2023-02-23,1588,5
Charging Port,2023-02-24,1585,9
Charging Port,2023-02-25,1622,10
Charging Port,2023-02-26,1599,5
Charging Port,2023-02-27,1593,6
Charging Port,2023-02-28,1540,7
Charging Port,2023-03-01,1360,8
Charging Port,2023-03-02,1624,5
Charging Port,2023-03-03,1610,8
Charging Port,2023-03-04,1601,6
Charging Port,2023-03-05,1427,7
Charging Port,2023-03-06,1493,8
Charging Port,2023-03-07,1760,7
Charging Port,2023-03-08,1638,6
Charging Port,2023-03-09,1732,7
Charging Port,2023-03-10,1659,7
Charging Port,2023-03-11,1632,6
Charging Port,2023-03-12,1742,6
Charging Port,2023-03-13,1596,10
Charging Port,2023-03-14,1667,8
Charging Port,2023-03-15,1595,6
Charging Port,2023-03-16,1591,8
Charging Port,2023-03-17,1599,6
Charging Port,2023-03-18,1624,9
Charging Port,2023-03-19,1531,8
Charging Port,2023-03-20,1761,7
Charging Port,2023-03-21,1494,8
Charging Port,2023-03-22,1572,4
Charging Port,2023-03-23,1536,5
Charging Port,2023-03-24,1758,5
Charging Port,2023-03-25,1575,7
Charging Port,2023-03-26,1675,10
Charging Port,2023-03-27,1404,11
Charging Port,2023-03-28,1618,8
Charging Port,2023-03-29,1698,8
Charging Port,2023-03-30,1608,3
Charging Port,2023-03-31,1735,6
Charging Port,2023-04-01,1524,5
Charging Port,2023-04-02,1766,6
Charging Port,2023-04-03,1913,7
Charging Port,2023-04-04,1604,6
Charging Port,2023-04-05,1604,3
Charging Port,2023-04-06,1840,8
Charging Port,2023-04-07,1862,5
Charging Port,2023-04-08,1586,7
Charging Port,2023-04-09,1602,11
Charging Port,2023-04-10,1650,5
Charging Port,2023-04-11,1522,2
Charging Port,2023-04-12,1570,6
Charging Port,2023-04-13,1555,9
Charging Port,2023-04-14,1576,11
Charging Port,2023-04-15,1626,5
Charging Port,2023-04-16,1648,8
Charging Port,2023-04-17,1825,6
Charging Port,2023-04-18,1508,7
Charging Port,2023-04-19,1734,12
Charging Port,2023-04-20,1579,4
Charging Port,2023-04-21,1589,8
Charging Port,2023-04-22,1636,8
Charging Port,2023-04-23,1413,9
Charging Port,2023-04-24,1618,7
Charging Port,2023-04-25,1587,8
Charging Port,2023-04-26,1624,6
Charging Port,2023-04-27,1600,8
Charging Port,2023-04-28,1862,6
Charging Port,2023-04-29,1464,8
Charging Port,2023-04-30,1482,6
Charging Port,2023-05-01,1508,8
Charging Port,2023-05-02,1523,7
Charging Port,2023-05-03,1521,9
Charging Port,2023-05-04,1748,7
Charging Port,2023-05-05,1784,3
Charging Port,2023-05-06,1521,10
Charging Port,2023-05-07,1495,5
Charging Port,2023-05-08,1686,6
Charging Port,2023-05-09,1565,6
Charging Port,2023-05-10,1707,10
Charging Port,2023-05-11,1653,3
Charging Port,2023-05-12,1443,13
Charging Port,2023-05-13,1774,9
Charging Port,2023-05-14,1795,7
Charging Port,2023-05-15,1526,7
Charging Port,2023-05-16,1541,8
Charging Port,2023-05-17,1609,8
Charging Port,2023-05-18,1601,8
Charging Port,2023-05-19,1626,8
Charging Port,2023-05-20,1745,7
Charging Port,2023-05-21,1469,7
Charging Port,2023-05-22,1413,7
Charging Port,2023-05-23,1332,7
Charging Port,2023-05-24,1401,9
Charging Port,2023-05-25,1478,8
Charging Port,2023-05-26,1692,1
Charging Port,2023-05-27,1382,8
Charging Port,2023-05-28,1469,7
Charging Port,2023-05-29,1472,7
Charging Port,2023-05-30,1619,6
Charging Port,2023-05-31,1783,9
Charging Port,2023-06-01,1421,9
Charging Port,2023-06-02,1432,5
Charging Port,2023-06-03,1592,8
Charging Port,2023-06-04,1555,5
Charging Port,2023-06-05,1730,4
Charging Port,2023-06-06,1582,6
Charging Port,2023-06-07,1472,9
Charging Port,2023-06-08,1587,9
Charging Port,2023-06-09,1648,8
Charging Port,2023-06-10,1581,8
Charging Port,2023-06-11,1538,8
Charging Port,2023-06-12,1628,6
Charging Port,2023-06-13,1631,8
Charging Port,2023-06-14,1646,9
Charging Port,2023-06-15,1545,9
Charging Port,2023-06-16,1433,9
Charging Port,2023-06-17,1426,8
Charging Port,2023-06-18,1539,8
Charging Port,2023-06-19,1311,9
Charging Port,2023-06-20,1438,7
Charging Port,2023-06-21,1333,5
Charging Port,2023-06-22,1371,7
Charging Port,2023-06-23,1510,6
Charging Port,2023-06-24,1341,6
Charging Port,2023-06-25,1316,7
Charging Port,2023-06-26,1173,5
